963	1100	1148	!Air Flow Rate (l/s)													
56696	24549	17061		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],25.56 [C], and 29.44 [C]												
55807	24941	17919		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],25.56 [C], and 32.22 [C]												
55210	24894	18606		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],25.56 [C], and 35 [C]												
54022	25115	19625		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],25.56 [C], and 37.78 [C]												
52831	25133	20581		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],25.56 [C], and 40.56 [C]												
50553	25578	22806		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],25.56 [C], and 46.11 [C]												
56696	27614	17061		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],26.67 [C], and 29.44 [C]												
55807	27744	17919		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],26.67 [C], and 32.22 [C]												
55210	27727	18606		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],26.67 [C], and 35 [C]												
54022	28016	19625		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],26.67 [C], and 37.78 [C]												
52831	28320	20581		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],26.67 [C], and 40.56 [C]												
50553	28904	22806		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],26.67 [C], and 46.11 [C]												
45300	45057	20506		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],22.22 [C], and 29.44 [C]												
45001	45356	21371		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],22.22 [C], and 32.22 [C]												
44703	45274	22246		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],22.22 [C], and 35 [C]												
43910	45697	23394		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],22.22 [C], and 37.78 [C]												
43021	46235	24769		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],22.22 [C], and 40.56 [C]												
41535	47051	27365		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],22.22 [C], and 46.11 [C]												
45300	49155	20506		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],23.33 [C], and 29.44 [C]												
45001	49100	21371		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],23.33 [C], and 32.22 [C]												
44703	49428	22246		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],23.33 [C], and 35 [C]												
43910	49522	23394		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],23.33 [C], and 37.78 [C]												
43021	50143	24769		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],23.33 [C], and 40.56 [C]												
41535	51099	27365		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],23.33 [C], and 46.11 [C]												
45300	52867	20506		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],24.44 [C], and 29.44 [C]												
45001	52836	21371		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],24.44 [C], and 32.22 [C]												
44703	53189	22246		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],24.44 [C], and 35 [C]												
43910	53750	23394		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],24.44 [C], and 37.78 [C]												
43021	54454	24769		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],24.44 [C], and 40.56 [C]												
41535	55703	27365		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],24.44 [C], and 46.11 [C]												
45300	56710	20506		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],25.56 [C], and 29.44 [C]												
45001	57087	21371		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],25.56 [C], and 32.22 [C]												
44703	57080	22246		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],25.56 [C], and 35 [C]												
43910	57711	23394		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],25.56 [C], and 37.78 [C]												
43021	58505	24769		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],25.56 [C], and 40.56 [C]												
41535	58917	27365		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],25.56 [C], and 46.11 [C]												
45300	59657	20506		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],26.67 [C], and 29.44 [C]												
45001	59664	21371		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],26.67 [C], and 32.22 [C]												
44703	59672	22246		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],26.67 [C], and 35 [C]												
43910	59954	23394		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],26.67 [C], and 37.78 [C]												
43021	60115	24769		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],26.67 [C], and 40.56 [C]												
41535	60598	27365		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 15 [C],26.67 [C], and 46.11 [C]												
49366	34774	19261		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],22.22 [C], and 29.44 [C]												
48768	34838	20057		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],22.22 [C], and 32.22 [C]												
48470	34694	20857		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],22.22 [C], and 35 [C]												
47682	34908	21889		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],22.22 [C], and 37.78 [C]												
46494	35421	23153		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],22.22 [C], and 40.56 [C]												
44703	36065	25669		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],22.22 [C], and 46.11 [C]												
49366	38177	19261		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],23.33 [C], and 29.44 [C]												
48768	38289	20057		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],23.33 [C], and 32.22 [C]												
48470	38525	20857		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],23.33 [C], and 35 [C]												
47682	38552	21889		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],23.33 [C], and 37.78 [C]												
46494	39165	23153		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],23.33 [C], and 40.56 [C]												
44703	39955	25669		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],23.33 [C], and 46.11 [C]												
49366	41703	19261		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],24.44 [C], and 29.44 [C]												
48768	42214	20057		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],24.44 [C], and 32.22 [C]												
48470	42110	20857		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],24.44 [C], and 35 [C]												
47682	42446	21889		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],24.44 [C], and 37.78 [C]												
46494	43158	23153		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],24.44 [C], and 40.56 [C]												
44703	43717	25669		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],24.44 [C], and 46.11 [C]												
49366	45463	19261		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],25.56 [C], and 29.44 [C]												
48768	45659	20057		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],25.56 [C], and 32.22 [C]												
48470	45585	20857		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],25.56 [C], and 35 [C]												
47682	45973	21889		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],25.56 [C], and 37.78 [C]												
46494	46771	23153		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],25.56 [C], and 40.56 [C]												
44703	47869	25669		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],25.56 [C], and 46.11 [C]												
49366	48869	19261		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],26.67 [C], and 29.44 [C]												
48768	49106	20057		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 1100 (l/s), 17.22 [C],26.67 [C], and 32.22 [C]												
