16647	8911	6242	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],26.67 [C], and 37.78 [C]			
16280	8809	6402	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],26.67 [C], and 40.56 [C]			
15578	8603	6788	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],26.67 [C], and 46.11 [C]			
13959	12017	5469	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],22.22 [C], and 29.44 [C]			
13867	12017	5662	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],22.22 [C], and 32.22 [C]			
13775	11916	5855	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],22.22 [C], and 35 [C]			
13531	11814	6048	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],22.22 [C], and 37.78 [C]			
13257	11711	6274	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],22.22 [C], and 40.56 [C]			
12799	11506	6692	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],22.22 [C], and 46.11 [C]			
13959	13110	5469	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],23.33 [C], and 29.44 [C]			
13867	13009	5662	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],23.33 [C], and 32.22 [C]			
13775	13009	5855	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],23.33 [C], and 35 [C]			
13531	12803	6048	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],23.33 [C], and 37.78 [C]			
13257	12701	6274	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],23.33 [C], and 40.56 [C]			
12799	12496	6692	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],23.33 [C], and 46.11 [C]			
13959	14100	5469	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],24.44 [C], and 29.44 [C]			
13867	13999	5662	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],24.44 [C], and 32.22 [C]			
13775	13999	5855	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],24.44 [C], and 35 [C]			
13531	13896	6048	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],24.44 [C], and 37.78 [C]			
13257	13793	6274	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],24.44 [C], and 40.56 [C]			
