   329
  -4.7  -4.1    .7   8.1  13.8  19.4  21.9  20.9  17.1  11.4   5.0  -2.2
   208TALLAHASSEE     FL        30.38       .00       .00
  9948 12911 16791 20689 21970 21367 19841 19014 16944 14955 11445  9225
    77    94    94   132   151   173   182   182   167   124   108    94
  11.4  12.7  15.7  19.9  23.8  26.7  27.3  27.3  25.6  20.7  14.9  11.8
   209TAMPA           FL        27.97       .00       .00
 11470 14293 18087 21660 22677 20966 19891 18761 16933 15280 12572 10616
    94    88   108   124   143   167   176   176   167   151   114    94
  15.8  16.6  18.9  22.2  25.1  27.2  27.7  27.9  27.1  23.7  19.3  16.4
   210TOLEDO          OH        41.60       .00       .00
  4935  7722 11311 15707 19485 21316 20986 18340 14477 10340  5648  4033
    31    31    31    39    77   101   124   124   101    57    43    42
  -4.0  -2.7   2.1   9.1  14.9  20.5  22.4  21.6  17.7  11.7   4.2  -2.2
   211TONOPAH         NV        38.07       .00       .00
 10417 14460 20166 25545 29251 31641 30674 27668 23183 17256 11697  9383
    24    24    21    23    29    27    32    38    29    24    24    21
  -1.0   1.4   4.2   8.9  13.8  18.5  22.8  21.5  17.5  11.2   4.3   -.1
   212TOPEKA          KS        39.07       .00       .00
  7728 10679 14264 18630 21738 24132 24149 21676 17210 13013  8757  6622
    27    27    27    52    88   124   139   132   108    66    34    27
  -2.2    .8   5.1  12.5  18.1  23.1  25.7  25.1  20.1  14.2   6.1   -.1
   213TRAVERSE CITY   MI        44.73       .00       .00
  3527  6441 11360 15948 19623 21704 21674 18264 13225  8556  4276  2914
    24    22    31    34    57    88   108   108    77    54    38    31
  -6.2  -6.3  -1.8   5.9  11.6  17.6  20.4  19.7  15.2   9.9   2.7  -3.4
   214TRUTH OR CONSEQ NM        33.23       .00       .00
 12685 16473 21409 26532 29018 30070 26838 25148 22019 17917 13807 11378
    27    28    25    21    33    54    86    89    88    46    28    28
   4.4   7.2  10.1  15.3  20.1  24.9  26.3  25.2  22.0  16.3   9.3   4.9
   215TUCSON          AZ        32.12       .00       .00
 12473 16252 21158 26818 30318 30978 26569 24774 22457 18180 13714 11301
    38    34    34    30    32    49   108   120    91    54    41    38
  10.5  11.9  14.2  18.6  23.1  27.8  30.2  28.8  26.7  21.2  14.7  11.1
   216TUCUMCARI       NM        35.18       .00       .00
 11448 14715 19433 23815 26257 28192 26657 24558 20761 16378 12174 10328
    24    24    27    38    60    89   101   101    82    48    31    24
   2.8   5.1   8.2  13.8  18.7  23.9  25.8  24.8  20.9  14.8   7.9   3.7
   217TULSA           OK        36.20       .00       .00
  8304 11101 14816 18189 20680 22932 23044 21170 16714 13208  9390  7482
    34    39    44    71   108   143   159   151   117    77    44    35
   2.6   5.1   9.1  16.0  20.4  25.2  27.8  27.4  22.9  17.2   9.7   4.3
   218WACO            TX        31.62       .00       .00
  9449 12442 16201 18296 20128 23974 24177 22222 18169 14768 10858  9111
    49    49    52   101   132   159   159   159   143   110    66    49
   8.3  10.5  14.0  19.6  23.6  27.7  29.8  29.8  26.1  20.6  14.2   9.9
   219WAKE ISLAND     PN        19.28       .00       .00
 15313 17841 20556 22179 23317 23223 21841 21244 19730 17826 16306 14877
   167   159   167   167   176   182   191   191   183   183   191   176
  25.0  25.0  25.4  25.7  26.6  27.5  27.8  28.1  28.1  27.6  26.9  25.9
   220WASHINGTON      DC        38.95       .00       .00
  6492  9253 12768 16557 19499 21573 20627 18356 15208 11392  7387  5460
    27    27    35    48    82   124   139   132   108    71    41    24
    .1   1.0   5.4  11.7  17.0  21.7  24.1  23.1  19.4  13.3   7.1   1.1
   221WEST PALM BEACH FL        26.68       .00       .00
 11347 13990 17661 20593 20934 19365 20186 18877 16100 13889 12030 10875
   114   114   114   132   151   167   182   182   173   151   132   114
  18.6  18.9  21.0  23.3  25.3  26.9  27.7  27.9  27.5  25.1  21.7  19.3
   222WICHITA         KS        37.65       .00       .00
  8896 12010 15951 20229 23104 25697 25405 23057 18341 14184  9883  7830
    27    27    28    60    89   124   135   135   117    66    39    27
   -.4   2.4   6.4  13.7  18.9  24.3  27.1  26.5  21.4  15.3   7.1   1.4
   223WICHITA FALLS   TX        33.97       .00       .00
  9783 12744 16704 20006 22894 25210 24587 22348 18179 14656 10864  9066
    34    39    52    94   117   143   151   143   117    89    52    35
   5.3   7.7  11.4  17.9  22.4  27.4  29.9  29.7  25.0  18.9  11.6   6.8
   224WILKES-BARRE    PA        41.33       .00       .00
  5165  7815 11250 15197 18052 19974 19811 17174 13606 10175  5558  4175
    27    27    27    41    66   101   117   114    88    57    34    27
  -3.3  -2.6   2.2   9.2  14.9  19.9  22.3  21.1  17.2  11.4   4.9  -1.6
   225WILMINGTON      DE        39.67       .00       .00
  6485  9386 13042 16798 19409 21365 20687 18324 14955 11166  7315  5545
    27    31    34    49    82   117   139   139   108    71    39    27
    .0    .9   5.3  11.3  16.9  21.9  24.3  23.4  19.9  14.0   7.6   1.5
   226WINNEMUCCA      NV        40.90       .00       .00
  7837 11662 16707 22329 26802 29159 30389 26647 21643 15004  9187  7017
    31    27    27    29    38    38   -21    32    33    32    28    31
  -2.1   1.2   3.1   7.3  12.1  16.5  21.7  19.9  15.1   9.1   2.9   -.9
   227WINSLOW         AZ        35.02       .00       .00
 11174 15060 20201 25913 29446 30774 26635 24293 21879 17169 12703 10150
    24    21    21    27    21    24    65    71    57    36    27    21
    .3   3.9   7.1  12.1  17.1  22.1  25.7  24.5  20.8  14.1   6.2   1.0
   228YAKIMA          WA        46.57       .00       .00
  4143  7561 12737 18132 22794 24614 26762 22411 16834 10109  5042  3346
    34    31    35    43    50    60    66    65    55    44    43    34
  -2.5   2.1   5.4   9.7  14.4  18.1  21.5  20.3  16.3  10.1   3.6   -.4
   229YAKUTAT         AK        59.52       .00       .00
  1139  3012  7074 11926 14384 15261 13702 10693  7201  3912  1537   581
    34    38    34    38    54    67    72    72    64    48    42    38
  -4.3  -2.2   -.9   2.3   6.3   9.8  11.9  11.6   9.1   4.8    .1  -2.9
   230YOUNGSTOWN      OH        41.27       .00       .00
  4370  6656 10102 14507 17999 19964 19677 17095 13549  9662  5181  3578
    24    31    31    34    82   108   124   114   101    54    31    31
  -3.5  -2.9   1.8   8.7  14.2  19.4  21.5  20.7  17.1  11.4   4.6  -1.8
   231YUMA            AZ        32.67       .00       .00
 12440 16379 21781 27383 30963 31935 27843 26435 23277 18417 13786 11350
    38    41    41    49    54    68   120   136   108    72    44    34
  13.0  15.2  17.7  21.8  25.9  29.9  34.3  33.8  30.6  24.4  17.5  13.5
   232ZUNI            NM        35.10       .00       .00
 11193 14722 19151 24594 28066 29531 25699 23586 21505 16982 12350 10130
    24    24    20    25    35    43    84    84    60    41    27    24
   -.9   1.4   4.2   8.9  13.7  18.6  21.9  20.8  17.4  11.4   4.5    .0
   233ABBOTSFORD     BC         49.03      0.0       0.0
  3139  6279 10884 16325 20721 22604 23442 19465 14232  7325  4019  1758
    38    48    43    54    62    77    82    82    77    67    57    48
   1.3   4.2   5.6   8.6  12.2  14.9  16.9  16.7  14.4  10.1   5.7   3.1
   234AKLAVIK        NWT        68.23      0.0       0.0
   167  1926  7535 15697 20302 22060 18544 12265  6446  2344   419   251
     4     7    14    27    35    60    77   107    43    27    16     8
 -29.0 -27.0 -22.0 -13.0   0.0  10.0  14.0  11.0   4.0  -7.0 -19.0 -27.0
   235ARMSTRONG      ONT        50.28      0.0       0.0
  5107  8791 14149 18167 19674 22186 22186 18000 11846  7116  4730  3474
    13    17    24    34    44    77    94    94    62    54    31    31
  -6.4  -2.5   1.8   7.9  12.7  16.4  19.2  17.9  13.2   6.9   0.8  -3.2
   236BAGOTVILLE     QUE        48.33      0.0       0.0
  5232  8581 14651 16953 18837 20930 19883 16744 12223  7535  4312  3851
     7    27    31    30    57    88   101    94    57    39    31    22
 -15.7 -13.6  -6.7   1.9   9.1  15.2  17.8  16.5  11.6   5.8  -1.6 -11.5
   237BAIE COMEAU    QUE        49.23      0.0       0.0
  4395  8246 13604 17456 18418 20177 19214 15991 11679  7325  4060  3349
     7    27    31    30    57    88   101    94    57    39    31    22
 -14.1 -13.1  -6.8   0.3   6.7  12.6  15.8  15.1  10.2   5.2  -1.6 -10.2
   238BANFF          ALT        51.18      0.0       0.0
  4102  7535 12851 17456 20511 23023 24530 20051 14525  8665  4646  3056
    10    22    27    31    44    66    77    66    48    35    27    24
 -11.2  -6.8  -3.8   2.3   7.5  11.2  14.5  13.4   9.1   4.2  -3.8  -8.7
   239BLUE RIVER     BC         52.12      0.0       0.0
  3558  7032 11721 16953 20972 23442 23023 19256 15572  7451  3642  2637
    31    31    30    35    48    60    60    52    49    44    31    34
 -10.6  -4.3  -1.4   3.9   9.6  13.7  16.4  15.4  11.0   6.0  -2.4  -6.9
   240BRANDON        MAN        49.58      0.0       0.0
  5232  9167 14191 18125 20930 23023 23609 19758 13772  9084  4898  3893
     7    27    31    30    57    88   101    94    57    39    31    22
 -18.6 -15.3  -8.7   2.6   9.9  15.7  18.9  17.7  11.7   5.6  -5.3 -13.8
   241CALGARY INT'L  ALT        51.10      0.0       0.0
  4312  7912 13270 17456 20511 23023 24739 20051 14651  8916  4898  3265
    10    22    27    31    44    66    77    66    48    35    27    24
 -10.9  -7.4  -4.3   3.3   9.3  13.2  16.5  15.2  10.7   5.7  -2.6  -7.6
   242CASTLEGAR      BC         49.33      0.0       0.0
  4186  7200 12391 17163 21349 23274 25158 20930 14860  8791  4646  3056
    31    31    30    35    48    60    60    52    49    44    31    34
  -3.8  -1.2   2.6   8.3  13.4  16.8  20.6  19.6  14.5   7.9   1.9  -1.6
   243CHARLO         NB         48.00      0.0       0.0
  4605  8330 13060 16200 18628 20302 19632 16577 12558  7870  4228  3642
    21    21    30    39    57    88    98   104    88    62    34    24
 -11.7 -11.1  -5.9   0.7   7.4  13.1  17.2  15.7  11.0   5.4  -0.7  -8.3
   244CHARLOTTETOWN  PEI        46.28      0.0       0.0
  5517  8870 12907 15959 18224 20657 20453 17712 12633  8040  4974  3782
    21    21    30    39    57    88    98   104    88    62    34    24
  -6.7  -7.2  -3.2   2.3   8.6  14.1  18.4  17.9  13.9   8.6   3.3  -3.6
   245CHATHAM        NB         47.03      0.0       0.0
  4646  8288 12558 15697 18628 20470 19883 17163 13730  8288  4521  3893
    21    21    30    39    57    88    98   104    88    62    34    24
  -3.9  -3.4   1.2   7.9  13.9  19.9  22.3  21.2  17.4  11.8   4.8 - 1.8
   246CHIBOUGAMAU    QUE        49.90      0.0       0.0
  4814  8539 14567 17121 18670 20846 18837 13898 11511  6698  3935  3307
     7    27    31    30    57    88   101    94    57    39    31    22
 -19.7 -17.8 -10.2  -1.4   6.1  12.9  15.8  14.5   9.9   3.7  -4.3 -15.2
   247CHURCHILL      MAN        58.78      0.0       0.0
  2278  5774 12277 19055 20573 22084 20779 15832  9022  4280  2364  1541
     7    27    31    30    57    88   101    94    57    39    31    22
 -27.6 -26.7 -20.3 -11.0  -2.3   6.1  12.0  11.5   5.7  -1.0 -11.9 -21.8
   248COMOX          BC         49.72      0.0       0.0
  3056  5944 10381 15823 20093 21976 22814 18418 13395  6572  3767  2302
    38    48    43    54    62    77    82    82    77    67    57    48
   2.1   3.9   4.9   7.9  12.1  15.2  17.3  16.8  13.7   9.1   5.4   3.6
   249CORONATION     ALT        52.10      0.0       0.0
  4186  7912 13604 18209 20846 23442 23860 19172 13814  8581  4605  3181
    10    22    27    31    44    66    77    66    48    35    27    24
 -16.2 -12.2  -7.1   2.6  10.1  14.2  17.4  16.1  10.7   4.8  -5.2 -11.7
   250CRANBROOK      BC         49.50      0.0       0.0
  4395  7744 13018 17372 21390 23358 25242 20972 14860  9125  5065  3265
    31    31    30    35    48    60    60    52    49    44    31    34
  -8.9  -4.7  -0.6   5.9  10.7  14.3  17.8  16.8  11.9   5.8  -1.8 -6.2
   251CREE LAKE      SAS        57.38      0.0       0.0
  2637  6405 10381 19088 22604 23274 21935 17330 10423  5860  2763  1842
     7    27    31    30    57    88   101    94    57    39    31    22
 -23.7 -19.5 -12.3  -1.7   6.3  12.5  16.2  14.7   8.3   2.1 -11.1 -19.5
   252DAUPHIN        MAN        51.15      0.0       0.0
  4814  8791 13939 18000 20511 22437 22939 19339 12977  8205  4395  3726
     7    27    31    30    57    88   101    94    57    39    31    22
 -18.6 -15.5  -9.2   2.3   9.8  15.4  18.6  17.4  11.6   6.1  -5.1 -13.9
   253DAWSON         YUK        64.07      0.0       0.0
   879  2888  8791 15070 19256 21139 18921 13604  7367  3349  1214   335
     4     7    14    27    35    60    77   107    43    27    16     8
 -28.6 -23.0 -14.1  -1.8   7.8  13.9  15.5  12.7   6.4  -3.2 -16.5 -25.3
   254EARLTON        ONT        47.70      0.0       0.0
  5358  8874 14651 17163 19674 22437 21349 17665 12349  7744  4060  3600
    13    17    24    34    44    77    94    94    62    54    31    31
 -16.1 -13.8  -7.5   1.9   9.3  15.2  17.7  16.2  11.4   5.9  -2.2 -11.9
   255EDMONTON       ALT        53.57      0.0       0.0
  3735  7063 12610 17488 20937 22537 23195 18084 13066  8063  4195  2781
    10    22    27    31    44    66    77    66    48    35    27    24
 -14.7 -10.5  -5.4   4.0  10.9  14.7  17.5  15.9  10.9   5.4  -4.2 -10.7
   256ESTEVAN        SAS        49.20      0.0       0.0
  5442  9209 14442 18377 21349 23442 24697 20428 14651  9670  5358  4186
     7    27    31    30    57    88   101    94    57    39    31    22
 -15.8 -12.6  -6.3   3.9  10.9  16.0  19.9  18.8  12.5   6.6  -3.7 -11.5
   257FORT MCMURRAY  ALT        56.65      0.0       0.0
  2679  6446 12139 18921 20888 23232 21976 17665 11093  6363  3181  2093
    10    22    27    31    44    66    77    66    48    35    27    24
 -21.5 -16.6  -9.4   1.2   9.0  13.5  16.3  14.7   9.0   3.1  -8.4 -16.9
   258FORT NELSON    BC         58.83      0.0       0.0
  1666  4725  9800 16117 19171 19899 19799 15485 10574  5268  2122  1097
    31    31    30    35    48    60    60    52    49    44    31    34
 -23.2 -17.1  -9.2   1.2   9.7  14.5  16.7  14.8   8.8   1.2 -12.3 -20.7
   259FORT SMITH     NWT        60.00      0.0       0.0
  1677  4450 10397 17179 20261 21535 20419 16153  9837  4499  1667   987
     4     7    14    27    35    60    77   107    43    27    16     8
 -26.9 -22.6 -14.6  -3.2   7.1  13.1  16.1  14.3   7.7   0.5 -11.8 -21.4
   260FORT ST.JOHN   BC         56.25      0.0       0.0
  2553  5819 11511 16493 19800 22604 21349 17246 11051  6279  3139  1800
    31    31    30    35    48    60    60    52    49    44    31    34
 -17.2 -11.9  -6.4   2.5   9.8  13.6  15.9  14.7   9.9   4.2  -6.5 -13.3
   261FREDERICTON    NB         45.87      0.0       0.0
  5476  8765 12484 15483 17890 20051 19654 17389 12973  8611  4988  4087
    21    21    30    39    57    88    98   104    88    62    34    24
  -8.8  -8.1  -2.4   4.2  10.6  16.1  19.2  18.1  13.4   7.8   1.7  -6.2
   262FROBISHER BAY  NWT        63.75      0.0       0.0
   844  3454  9218 17640 22201 19885 16037 13121  7479  3349  1059   396
     4     7    14    27    35    60    77   107    43    27    16     8
 -26.2 -25.2 -22.3 -14.0  -3.3   3.5   7.9   6.9   2.4  -4.7 -12.4 -20.3
   263GANDER INT'L   NFL        48.95      0.0       0.0
  3726  6698 10884 14232 17163 18418 18209 15697 11930  7367  3809  2553
    21    21    30    39    57    88    98   104    88    62    34    24
  -6.1  -6.3  -3.6   0.8   6.3  11.4  16.5  15.8  11.8   6.3   1.9  -3.4
   264GOOSE BAY      NFL        53.32      0.0       0.0
  3545  7008 11434 15922 18124 18742 17784 14604 10173  6032  3181  2578
    21    21    30    39    57    88    98   104    88    62    34    24
 -16.3 -14.4  -8.4  -1.8   4.9  11.1  15.8  14.5   9.8   3.2  -3.6 -12.3
   265GRANDE PRAIRIE ALT        55.17      0.0       0.0
  3684  6363 10465 16409 20428 26749 20679 21097 12809  6823  3391  2135
    10    22    27    31    44    66    77    66    48    35    27    24
 -17.3 -12.4  -7.4   2.4  10.0  13.7  16.0  14.8  10.2   4.2  -6.3 -13.2
   266HALIFAX        NS         44.65      0.0       0.0
  5176  7886 12313 14728 17274 19728 19222 17957 13743  9216  5250  3764
    24    24    24    24    24    24    24    24    24    24    24    24
  -3.2  -3.3   0.1   4.8   9.7  14.4  18.3  18.6  15.6  10.7   5.7  -0.6
   267INUVIK         NWT        68.30      0.0       0.0
   208  1951  7463 15557 20345 21962 18764 12183  6363  2392   420   028
     4     7    14    27    35    60    77   107    43    27    16     8
 -29.3 -29.4 -23.8 -14.6  -0.8   9.8  13.3  10.3   2.7  -7.2 -20.6 -27.1
   268JASPER         ALT        52.88      0.0       0.0
  3349  6949 11721 17163 20930 23232 22856 18921 15279  7451  3935  2553
    10    22    27    31    44    66    77    66    48    35    27    24
 -12.2  -6.6  -2.7   3.3   8.7  12.5  15.2  14.1   9.9   4.8  -3.8  -9.1
   269KAMLOOPS       BC         50.68      0.0       0.0
  3349  6405 11511 16744 20553 23232 23316 19423 13688  7493  3977  2637
    31    31    30    35    48    60    60    52    49    44    31    34
  -6.0  -1.3   3.6   9.3  14.3  18.0  20.9  19.7  15.0   8.4   1.7  -2.6
   270KAPUSKASING    ONT        49.42      0.0       0.0
  4646  7828 13228 16409 18209 21767 20344 16702 11763  6865  3642  3433
    13    17    24    34    44    77    94    94    62    54    31    31
 -18.2 -15.8  -9.1   0.6   7.8  14.1  16.9  15.3  10.4   5.1  -4.2 -14.1
   271KENORA         ONT        49.80      0.0       0.0
  5274  9209 14442 18000 19883 22604 22939 19172 12642  8205  5023  3767
    13    17    24    34    44    77    94    94    62    54    31    31
 -17.7 -14.7  -7.0   2.5   9.8  15.7  19.1  17.8  11.7   6.0  -4.6 -13.8
   272KINGSTON       ONT        44.25      0.0       0.0
  5442  8372 12893 15907 20302 21767 21767 19046 14651  9418  5023  4186
    31    24    31    39    60   101   117   108   108    62    43    24
  -7.1  -7.7  -2.1   5.3  12.1  17.2  20.6  19.8  16.3   9.8   3.8  -3.2
   273LETHBRIDGE     ALT        49.70      0.0       0.0
  4772  8372 13688 17832 21516 23986 25493 21432 15404 10046  5651  3516
    10    22    27    31    44    66    77    66    48    35    27    24
  -9.4  -5.6  -2.4   5.3  10.9  14.9  18.8  17.6  12.7   7.6  -0.7  -5.5
   274LONDON         ONT        42.98      0.0       0.0
  5274  8372 12558 15907 20511 22814 22604 18795 14860 10256  5274  4605
    31    24    31    39    60   101   117   108   108    62    43    24
  -6.0  -5.6  -0.7   6.6  12.3  18.2  20.5  19.7  15.7   9.9   3.1  -3.6
   275MANIWAKI       QUE        46.38      0.0       0.0
  5274  8791 14442 16325 19883 22479 21265 17790 13479  8581  4646  3977
     7    27    31    30    57    88   101    94    57    39    31    22
 -13.4 -11.8  -5.3   3.8  10.4  15.8  18.1  16.8  12.4   6.8   0.1  -9.7
   276MEDICINE HAT   ALT        50.02      0.0       0.0
  5023  8539 14149 17790 21265 23190 25158 20930 15488  9879  5358  3893
    10    22    27    31    44    66    77    66    48    35    27    24
 -12.1  -8.1  -3.2   5.9  12.1  16.1  20.2  18.9  13.2   7.6  -1.6  -7.6
   277MONCTON        NB         46.10      0.0       0.0
  4479  7786 12223 15572 18460 19256 19925 17121 13018  9042  4437  3809
    21    21    30    39    57    88    98   104    88    62    34    24
  -8.1  -7.7  -2.8   3.6   9.8  14.9  18.6  17.5  13.2   7.8   2.3  -5.3
   278MONT JOLI      QUE        48.60      0.0       0.0
  4730  8456 13604 16828 18670 20428 19674 16618 12432  7535  4186  3684
     7    27    31    30    57    88   101    94    57    39    31    22
 -11.1 -10.2  -4.9   1.8   8.2  14.1  17.2  16.1  11.8   6.3   0.1  -7.6
   279MONTREAL INT'L QUE        45.50      0.0       0.0
  5337  8540 12435 16082 18818 20103 20952 17130 13170  8244  4474  3815
    19    14    27    30    52    82   101   101    82    57    27    24
  -9.9  -8.8  -2.3   5.9  12.8  18.5  21.2  19.9  15.3   9.4   2.3  -6.6
   280MOSSONEE       ONT        51.27      0.0       0.0
  4261  8182 12734 16637 18194 20207 18438 15195 10855  6165  3372  3114
    13    17    24    34    44    77    94    94    62    54    31    31
 -20.2 -18.1 -11.9  -2.3   5.4  11.8  15.5  14.4  10.0   4.7  -4.3 -15.3
   281MOUNT FOREST   ONT        43.97      0.0       0.0
  5274  8288 12474 15907 20302 23023 22604 18837 14651  9544  5023  4060
    13    17    24    34    44    77    94    94    62    54    31    31
  -8.7  -8.7  -3.1   4.5  10.2  15.9  18.0  17.2  13.8   8.2   1.7  -6.0
   282MUSKOKA        ONT        44.97      0.0       0.0
  5274  8372 12767 16116 21139 23023 22604 18711 14149  9418  4814  3726
    13    17    24    34    44    77    94    94    62    54    31    31
 -10.0  -9.0  -3.7   4.7  10.7  16.2  18.5  17.6  13.5   8.1   1.2  -6.9
   283NATASHQUAN     QUE        50.20      0.0       0.0
  3684  7325 11721 15572 17790 19046 18628 15907 11637  7158  3684  2888
     7    27    31    30    57    88   101    94    57    39    31    22
 -11.8 -10.9  -6.2  -0.6   4.7  10.1  14.1  13.3   9.4   4.5  -0.8  -8.8
   284NORTH BAY      ONT        46.32      0.0       0.0
  5442  9209 13814 16577 20428 23232 21976 18628 13311  8707  4521  3809
    13    17    24    34    44    77    94    94    62    54    31    31
 -12.8 -11.1  -5.4   3.2  10.1  15.8  18.3  17.1  12.4   6.9  -0.8  -9.4
   285OTTAWA INT'L   ONT        45.32      0.0       0.0
  5789  9291 13655 16910 19902 21383 21283 18177 13250  8753  4693  4350
    31    24    31    39    60   101   117   108   108    62    43    24
 -10.9  -9.5  -3.1   5.6  12.4  18.2  20.7  19.3  14.6   8.7   1.4  -7.7
   286PEACE RIVER    ALT        56.25      0.0       0.0
  2721  6279 11805 17581 19883 19883 21976 17790 11637  6698  3307  2009
    10    22    27    31    44    66    77    66    48    35    27    24
 -20.9 -13.8  -8.6   1.8   9.4  13.6  15.9  14.4   9.4   3.6  -8.6 -15.2
   287PENTICTON      BC         49.47      0.0       0.0
  3433  7325 11511 16953 21139 23065 24069 20093 14567  8121  4186  2846
    31    31    30    35    48    60    60    52    49    44    31    34
  -2.9   0.3   3.7   8.7  13.4  17.1  20.1  19.2  14.7   8.7   3.1  -0.4
   288PORT HARDY     BC         50.67      0.0       0.0
  2733  5546  8786 13019 17951 18370 18973 15370 11127  5983  3064  2080
    38    48    43    54    62    77    82    82    77    67    57    48
   2.4   3.8   4.4   6.5   9.6  12.1  13.6  13.8  11.9   8.7   5.3   3.4
   289POSTE DE LA BA QUE        55.28      0.0       0.0
  3139  6907 12139 16660 18418 19925 17874 14149  9335  5358  2595  2177
     7    27    31    30    57    88   101    94    57    39    31    22
 -22.3 -22.2 -16.5  -6.8   0.9   6.3  10.6  10.3   7.5   2.3  -4.7 -14.8
   290PRINCE ALBERT  SAS        53.17      0.0       0.0
  3977  7786 13604 18628 20511 22186 22939 18628 12558  7702  3977  2805
     7    27    31    30    57    88   101    94    57    39    31    22
 -21.1 -16.9 -10.4   1.7   9.5  14.3  17.7  16.2  10.2   3.9  -7.1 -16.4
   291PRINCE GEORGE  BC         53.83      0.0       0.0
  2626  5301  9854 16199 18213 21238 10304 16604 11465  5906  3058  1778
    31    31    30    35    48    60    60    52    49    44    31    34
 -11.8  -6.2  -2.1   3.9   9.4  13.0  14.9  13.7   9.8   4.7  -2.8  -7.6
   292PRINCE RUPERT  BC         54.28      0.0       0.0
  2512  4730 10088 13604 18418 18628 16702 14232  8581  4688  2512  1340
    38    48    43    54    62    77    82    82    77    67    57    48
   0.1   2.6   3.2   5.3   8.5  11.1  12.8  13.4  11.6   8.2   4.2   1.1
   293QUEBEC         QUE        46.81      0.0       0.0
  5442  9209 14442 16660 19256 21349 20511 17372 13186  8372  4605  4395
    19    14    27    30    52    82   101   101    82    57    27    24
 -11.6 -10.6  -4.4   3.3  10.6  16.3  19.2  17.8  13.1   7.2   0.2  -8.6
   294RED DEER       ALT        52.27      0.0       0.0
  3977  7744 13479 17790 21181 22939 21976 17497 13856  8707  5191  3139
    10    22    27    31    44    66    77    66    48    35    27    24
 -14.9 -10.9  -6.2   3.2   9.6  13.4  16.2  14.8  10.1   4.6  -4.6 -11.1
   295REGINA         SAS        50.45      0.0       0.0
  5149  8791 14442 18418 21139 23065 24488 20093 14232  9209  5065  3767
     7    27    31    30    57    88   101    94    57    39    31    22
 -17.3 -14.3  -8.3   3.3  10.6  15.3  18.9  17.9  11.6   5.3  -5.2 -12.9
   296RESOLUTE       NWT        74.68      0.0       0.0
   000   635  5261 14741 23221 25039 18589 11147  5216  1270   073   000
     4     7    14    27    35    60    77   107    43    27    16     8
 -32.6 -33.5 -31.3 -23.1 -10.7  -0.3   4.3   2.7  -4.9 -14.7 -24.2 -28.8
   297REVELSTOKE     BC         51.00      0.0       0.0
  3767  7032 11846 17163 21139 23358 23902 19883 14149  7953  4395  3558
    31    31    30    35    48    60    60    52    49    44    31    34
  -7.4  -3.0   0.6   6.3  12.6  15.8  18.6  17.3  12.9   6.8   1.1  -3.7
   298RIVIERE AU REN QUE        49.02      0.0       0.0
  3935  5358 10381 15697 17832 17414 18837 15697 11637  7325  3809  3014
     7    27    31    30    57    88   101    94    57    39    31    22
  -9.6  -9.7  -5.4  -0.1   6.3  12.2  16.4  15.7  11.5   6.4   0.7  -6.3
   299RIVIER DU LOUP QUE        47.80      0.0       0.0
  5023  8623 13939 16786 18837 20804 19800 16744 12558  7870  4479  3935
     7    27    31    30    57    88   101    94    57    39    31    22
 -12.3 -11.6  -5.6   1.2   8.4  14.0  17.2  15.7  11.5   5.9  -0.7  -8.8
   300SAINT JOHN     NB         45.27      0.0       0.0
  5274  8581 12893 15697 18628 20721 19883 18418 14442  8539  5023  4395
    21    21    30    39    57    88    98   104    88    62    34    24
  -7.1  -6.6  -1.4   4.1   9.6  13.7  17.1  17.2  14.0   8.9   3.1  -4.3
   301SASKATOON      SAS        52.23      0.0       0.0
  4186  8121 13479 17121 20846 22353 23525 18963 13521  8288  4312  3056
     7    27    31    30    57    88   101    94    57    39    31    22
 -18.7 -15.1  -8.7   3.3  10.6  15.4  18.8  17.4  11.3   5.0  -5.8 -14.0
   302SCHEFFERVILLE  QUE        54.80      0.0       0.0
  3139  7032 12935 17163 17790 18921 16618 14525  9544  5609  3098  2302
     7    27    31    30    57    88   101    94    57    39    31    22
 -22.7 -21.2 -14.8  -6.9   0.9   8.5  12.6  10.8   5.6  -0.9  -8.7 -18.1
   303SEPT-ILLES     QUE        50.22      0.0       0.0
  4569  8177 12174 15061 18254 21500 18500 16677 11348  7453  4081  3097
     7    27    31    30    57    88   101    94    57    39    31    22
 -13.9 -12.7  -6.7  -0.3   5.7  11.6  15.1  14.2   9.6   4.0  -2.2 -10.4
   304SHERBROOKE     QUE        45.40      0.0       0.0
  4814  8581 13395 15697 19256 21767 21139 17790 14232  8791  4939  4395
     7    27    31    30    57    88   101    94    57    39    31    22
 -11.6 -10.7  -4.3   3.6  10.3  15.3  17.8  16.5  12.4   7.0   0.6  -8.4
   305SIMCO          ONT        42.85      0.0       0.0
  5358  8372 12558 15697 20093 23023 21976 19046 15488 10046  5316  4228
    13    17    24    34    44    77    94    94    62    54    31    31
  -6.2  -6.1  -0.3   6.7  12.3  18.1  20.3  19.4  15.8   9.9   3.9  -3.1
   306ST. JOHN'S     NFL        47.57      0.0       0.0
? 4204  7096 10485 13427 16529 19332 20209 15785 12045  6865  4046  2984
    21    21    30    39    57    88    98   104    88    62    34    24
  -3.8  -4.2  -2.4   1.1   5.5  10.4  15.3  15.4  11.9   7.1   3.5  -1.3
   307STEPHENVILLE   NFL        48.53      0.0       0.0
  3851  7242 11511 13604 17581 19046 18628 16032 12139  7577  3767  2930
    21    21    30    39    57    88    98   104    88    62    34    24
