1.1490	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      26.667	116.11
0.8837	0.2020										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      29.444	108.89
0.9327	0.2020										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      29.444	111.67
0.9776	0.2020										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      29.444	113.89
1.0000	0.2020										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      29.444	115.00
1.0224	0.2020										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      29.444	116.11
0.7571	0.2080										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      32.222	108.89
0.8061	0.2080										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      32.222	111.67
0.8531	0.2080										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      32.222	113.89
0.8735	0.2080										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      32.222	115.00
0.8959	0.2080										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      32.222	116.11
1.0306	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      26.667	108.89
1.0816	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      26.667	111.67
1.1286	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      26.667	113.89
1.1510	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      26.667	115.00
1.1714	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      26.667	116.11
0.9041	0.2000										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      29.444	108.89
0.9531	0.2000										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      29.444	111.67
1.0000	0.2000										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      29.444	113.89
1.0224	0.2000										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      29.444	115.00
1.0449	0.2000										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      29.444	116.11
0.7776	0.2060										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      32.222	108.89
0.8265	0.2060										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      32.222	111.67
0.8735	0.2060										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      32.222	113.89
0.8959	0.2060										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      32.222	115.00
0.9163	0.2060										!Capacity and Design Energy Input Fraction at 	0.2	6.667	      32.222	116.11
1.0531	0.1940										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      26.667	108.89
1.1041	0.1940										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      26.667	111.67
1.1510	0.1940										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      26.667	113.89
1.1735	0.1940										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      26.667	115.00
1.1959	0.1940										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      26.667	116.11
0.9245	0.1980										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      29.444	108.89
0.9755	0.1980										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      29.444	111.67
1.0224	0.1980										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      29.444	113.89
1.0449	0.1980										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      29.444	115.00
1.0673	0.1980										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      29.444	116.11
0.7980	0.2040										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      32.222	108.89
0.8469	0.2040										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      32.222	111.67
0.8939	0.2040										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      32.222	113.89
0.9163	0.2040										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      32.222	115.00
0.9388	0.2040										!Capacity and Design Energy Input Fraction at 	0.2	7.222	      32.222	116.11
1.0755	0.1920										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      26.667	108.89
1.1265	0.1920										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      26.667	111.67
1.1755	0.1920										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      26.667	113.89
1.1980	0.1920										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      26.667	115.00
1.2184	0.1920										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      26.667	116.11
0.9469	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      29.444	108.89
0.9980	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      29.444	111.67
1.0449	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      29.444	113.89
1.0673	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      29.444	115.00
1.0898	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      29.444	116.11
0.8184	0.2020										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      32.222	108.89
0.8694	0.2020										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      32.222	111.67
0.9163	0.2020										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      32.222	113.89
0.9388	0.2020										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      32.222	115.00
0.9592	0.2020										!Capacity and Design Energy Input Fraction at 	0.2	7.778	      32.222	116.11
1.1204	0.1900										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      26.667	108.89
1.1735	0.1900										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      26.667	111.67
1.2204	0.1900										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      26.667	113.89
1.2449	0.1900										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      26.667	115.00
1.2673	0.1900										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      26.667	116.11
0.9898	0.1940										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      29.444	108.89
1.0408	0.1940										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      29.444	111.67
1.0898	0.1940										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      29.444	113.89
1.1122	0.1940										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      29.444	115.00
1.1347	0.1940										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      29.444	116.11
0.8592	0.2000										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      32.222	108.89
0.9102	0.2000										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      32.222	111.67
0.9592	0.2000										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      32.222	113.89
0.9816	0.2000										!Capacity and Design Energy Input Fraction at 	0.2	8.889	      32.222	115.00
